site_index,city_site,city,site,season,Long,Lat,CRS,rich_obs_site,K_days,Impervious,pd_undev,cropland,Kdays_std,imperv_std,pd_undev_std,cropland_std,rich_mean,rich_med,rich_sd,rich_2_5,rich_97_5,rich_5,rich_95,hill1_mean,hill1_med,hill1_sd,hill1_2_5,hill1_97_5,hill1_5,hill1_95,city_name,state_prov,survey_yr,rich_known_reg,rich_obs_reg,x_cent,y_cent,EVI_av,mat_av,urb_reg,date_col,date_col_n,yrs_col,EVI_av_std,mat_av_std,urb_reg_std,yrs_col_std,,,,,,,,,,,,,,,,,,,,,,,,
45,chil_C05-BMP1,chil,C05-BMP1,JU19,695200.0959,2107600.818,AEA_Custom_NLCD2016,1,31,22.81050818,1.90313065,0,0.834441541,-1.154238992,0.234678965,-0.459972265,3.8388,4,1.26205144,2,6,2,6,8.331377394,8.323944443,0.422489684,7.532050911,9.203371661,7.657273502,9.04515325,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
46,chil_C05-BMP2,chil,C05-BMP2,JU19,696133.0709,2106667.502,AEA_Custom_NLCD2016,2,31,20.55223881,1.270930639,0.003145553,0.834441541,-1.261057194,-0.204655789,-0.350307624,4.5929,5,1.207855737,2,7,3,7,8.502710203,8.49130414,0.435815652,7.68573252,9.39759353,7.806666422,9.234638252,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
47,chil_C06-HMP1,chil,C06-HMP1,JU19,696003.8132,2103404.965,AEA_Custom_NLCD2016,1,31,32.83295129,2.86615076,0.081971912,0.834441541,-0.680168286,0.903910529,2.397846168,3.3877,3,1.204214982,1,6,2,5,7.145084673,7.133366876,0.494994058,6.211538839,8.137972126,6.348545397,7.975643229,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
48,chil_D02-BMT1,chil,D02-BMT1,JU19,685257.6755,2131382.007,AEA_Custom_NLCD2016,2,31,84.91114286,1.272750414,0,0.834441541,1.783177706,-0.203391173,-0.459972265,3.1591,3,0.908663721,2,5,2,5,6.003622053,5.985427606,0.410466135,5.243099076,6.859905613,5.353615618,6.71392963,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
49,chil_D02-HUP0,chil,D02-HUP0,JU19,682938.7734,2130226.391,AEA_Custom_NLCD2016,2,29,64.68466399,3.190097936,0,0.451485278,0.826446795,1.129031141,-0.459972265,3.2238,3,0.941383121,2,5,2,5,6.576070004,6.560556909,0.451045505,5.739218194,7.522136544,5.857730035,7.346166518,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
50,chil_D02-JBS1,chil,D02-JBS1,JU19,687362.1857,2135448.237,AEA_Custom_NLCD2016,2,30,38.54644495,2.229867482,0,0.64296341,-0.409914821,0.461738192,-0.459972265,3.6729,4,1.096004431,2,6,2,6,7.913399036,7.908919314,0.333479233,7.282263646,8.586812811,7.375220334,8.471114367,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
51,chil_D02-MOP1,chil,D02-MOP1,JU19,680742.1366,2131463.64,AEA_Custom_NLCD2016,1,29,77.78600115,0,0,0.451485278,1.446152,-1.087863617,-0.459972265,2.9689,3,1.113398741,1,5,1,5,6.550243193,6.530481591,0.385656078,5.827154743,7.348689099,5.939341487,7.20446922,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
52,chil_D02-RCP1,chil,D02-RCP1,JU19,683066.9554,2134194.838,AEA_Custom_NLCD2016,5,29,77.89407386,0,0,0.451485278,1.451263938,-1.087863617,-0.459972265,5.3638,5,0.565757517,5,7,5,6,6.545844142,6.526257016,0.386007387,5.822019846,7.345271253,5.935128272,7.199761545,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
53,chil_D02-SCP1,chil,D02-SCP1,JU19,683850.7774,2132227.931,AEA_Custom_NLCD2016,3,15,81.19473081,0.318187603,0,-2.229208561,1.607388025,-0.866745506,-0.459972265,4.2138,4,0.914534416,3,6,3,6,6.34322011,6.321314737,0.388802375,5.616190184,7.148216045,5.72931211,7.00935102,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
54,chil_D03-AFP1,chil,D03-AFP1,JU19,681106.8414,2134648.534,AEA_Custom_NLCD2016,2,29,75.52752294,0.31800547,0,0.451485278,1.33932392,-0.866872076,-0.459972265,3.783,4,1.043177752,2,6,2,6,6.573160521,6.556601408,0.367355904,5.885472234,7.329100128,5.989537778,7.193004373,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
55,chil_D03-AMP1,chil,D03-AMP1,JU19,678297.2726,2136856.666,AEA_Custom_NLCD2016,2,15,70.55144741,0.955383587,0,-2.229208561,1.103951005,-0.423938902,-0.459972265,3.3893,3,0.983077898,2,5,2,5,6.659458276,6.645023413,0.343652516,6.009720449,7.354425179,6.115839311,7.235657846,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
56,chil_D03-GOM1,chil,D03-GOM1,JU19,679671.8322,2137736.545,AEA_Custom_NLCD2016,3,29,49.50128903,1.912411551,0,0.451485278,0.108259302,0.241128541,-0.459972265,4.1184,4,0.928583689,3,6,3,6,7.533646495,7.528816206,0.311424677,6.939631667,8.147151522,7.032697759,8.051532524,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
57,chil_D03-NPV1,chil,D03-NPV1,JU19,679756.1151,2138940.954,AEA_Custom_NLCD2016,7,27,46.88697648,2.232427606,0,0.068529015,-0.015400067,0.463517298,-0.459972265,7.4694,7,0.613107845,7,9,7,9,7.59645683,7.593248476,0.327503761,6.969528988,8.251327394,7.071073026,8.140285801,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
58,chil_D03-STB1,chil,D03-STB1,JU19,685055.6743,2137572.793,AEA_Custom_NLCD2016,0,18,77.54657495,0,0,-1.654774167,1.434826923,-1.087863617,-0.459972265,2.7367,3,1.188829021,1,5,1,5,6.560015356,6.540959254,0.384884515,5.839555135,7.355359399,5.950804634,7.213433983,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
59,chil_D04-DNP1,chil,D04-DNP1,JU19,675375.5029,2136223.43,AEA_Custom_NLCD2016,2,29,59.48463968,0,0.006314581,0.451485278,0.5804809,-1.087863617,-0.23982459,3.812,4,1.097805319,2,6,2,6,7.46830548,7.455928358,0.353958717,6.793112088,8.181549874,6.898149209,8.074992276,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
60,chil_D04-EDW0,chil,D04-EDW0,JU19,676731.6647,2139243.753,AEA_Custom_NLCD2016,2,29,37.68261243,3.180965105,0,0.451485278,-0.450774887,1.122684462,-0.459972265,3.7775,4,1.077640887,2,6,2,6,7.74223932,7.736228913,0.410517645,6.970336217,8.583406928,7.073574297,8.430546048,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
61,chil_D04-RDP1,chil,D04-RDP1,JU19,675027.2976,2138942.451,AEA_Custom_NLCD2016,4,29,60.96227494,1.276039174,0,0.451485278,0.650374396,-0.201105714,-0.459972265,4.8974,5,0.820938874,4,7,4,6,7.065974012,7.057492349,0.316952218,6.460877482,7.705105353,6.551034385,7.596566924,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
62,chil_D04-ROS0,chil,D04-ROS0,JU19,682937.3024,2139419.203,AEA_Custom_NLCD2016,4,15,56.91169725,0.318461196,0,-2.229208561,0.458778374,-0.866555379,-0.459972265,4.9167,5,0.837873089,4,7,4,6,7.467008002,7.455378728,0.330879046,6.827071357,8.132703361,6.930700825,8.020809594,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
63,chil_D05-BRP1,chil,D05-BRP1,JU19,673072.9714,2141000.566,AEA_Custom_NLCD2016,5,29,52.53954155,1.594591147,0.007749713,0.451485278,0.251971419,0.020265608,-0.189791027,5.6794,6,0.738694935,5,7,5,7,7.514543915,7.510350213,0.287586347,6.96149356,8.077881032,7.046734025,7.987367498,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
64,chil_D05-MIA1,chil,D05-MIA1,JU19,673867.5247,2142727.065,AEA_Custom_NLCD2016,7,29,56.05784651,0.957029381,0,0.451485278,0.418390455,-0.42279519,-0.459972265,7.4478,7,0.600425858,7,9,7,9,7.381733842,7.374402068,0.304165813,6.796309164,7.98686124,6.887490345,7.885198755,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
65,chil_D05-PRC1,chil,D05-PRC1,JU19,670927.0247,2142172.811,AEA_Custom_NLCD2016,4,33,44.14236608,0,0.001721664,1.217397804,-0.145222644,-1.087863617,-0.399949218,5.5267,5,0.968803885,4,8,4,7,8.178510607,8.166177757,0.37143868,7.467443238,8.933977275,7.577498796,8.803253037,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
66,chil_D06-KCG1,chil,D06-KCG1,JU19,668614.4622,2148518.029,AEA_Custom_NLCD2016,2,29,36.82031474,1.27420999,0.008887615,0.451485278,-0.491562355,-0.202376869,-0.15011992,4.0697,4,1.134535423,2,6,2,6,8.149393999,8.143977859,0.291700968,7.598545224,8.730284085,7.678593637,8.635792509,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
67,chil_D07-ASC0,chil,D07-ASC0,JU19,666075.114,2146057.576,AEA_Custom_NLCD2016,5,29,28.91313073,2.54841998,0.016915138,0.451485278,-0.865579375,0.683109879,0.129746714,6.1227,6,0.809759397,5,8,5,7,7.861353056,7.861668703,0.352092277,7.18103739,8.558950601,7.288216479,8.439776912,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
68,chil_D07-NOC1,chil,D07-NOC1,JU19,666333.6892,2149948.727,AEA_Custom_NLCD2016,3,15,27.49155937,1.590938017,0.003722795,-2.229208561,-0.932820998,0.017726939,-0.330183026,4.9943,5,1.05203526,3,7,3,7,8.296499706,8.292510208,0.364252438,7.603264795,9.040841364,7.708675007,8.908184316,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
69,chil_D08-CCC1,chil,D08-CCC1,JU19,662200.2319,2156823.157,AEA_Custom_NLCD2016,1,29,34.98766848,1.272386042,0.002004008,0.451485278,-0.578248196,-0.203644385,-0.390105759,3.5995,4,1.257719339,1,6,2,6,8.228414713,8.22134592,0.320463196,7.61468207,8.872806609,7.712584627,8.763666612,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
70,chil_D08-DAW0,chil,D08-DAW0,JU19,664861.39,2153354.453,AEA_Custom_NLCD2016,1,15,27.23529412,1.274575407,0.012044738,-2.229208561,-0.944942579,-0.20212293,-0.040051924,3.8917,4,1.268673348,2,6,2,6,8.295935503,8.293044282,0.349391358,7.629013571,8.997656906,7.732889881,8.882750296,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
71,chil_D08-DAW2,chil,D08-DAW2,JU19,664142.9863,2154362.007,AEA_Custom_NLCD2016,7,29,27.26388094,1.595507052,0,0.451485278,-0.943590396,0.020902098,-0.459972265,7.7984,8,0.686589091,7,9,7,9,8.336186786,8.329808828,0.381332625,7.613142404,9.115586511,7.725730342,8.97304196,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
72,chil_D09-CLG0,chil,D09-CLG0,JU19,662321.0762,2160083.325,AEA_Custom_NLCD2016,1,29,22.25810152,1.910767173,0.049871023,0.451485278,-1.180368331,0.239985814,1.278700488,3.807,4,1.266535199,2,6,2,6,7.815563671,7.809575793,0.384905485,7.083744558,8.590978526,7.194493014,8.457377707,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
73,chil_D09-RYW1,chil,D09-RYW1,JU19,663516.0964,2159055.464,AEA_Custom_NLCD2016,4,29,8.657502864,5.410738725,0.001432254,0.451485278,-1.823689061,2.672221043,-0.410039028,4.9756,5,0.900269787,4,7,4,7,7.550811038,7.522370244,0.742371795,6.166685438,9.080831911,6.381032909,8.801770803,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
74,chil_D09-VTC1,chil,D09-VTC1,JU19,661217.7868,2161798.398,AEA_Custom_NLCD2016,0,15,29.73702323,1.908579063,0.000286287,-2.229208561,-0.826608508,0.23846523,-0.449991336,3.222,3,1.337047033,1,6,1,5,8.205054549,8.199779857,0.363382101,7.518269006,8.945045278,7.622656342,8.812836855,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
75,chil_D10-CAN0,chil,D10-CAN0,JU19,660121.0837,2165778.882,AEA_Custom_NLCD2016,1,15,32.13048466,0.637836459,0.021814007,-2.229208561,-0.713395598,-0.644611927,0.300537886,4.1562,4,1.267581254,2,7,2,6,8.286995231,8.2803505,0.349356008,7.625236714,9.006562499,7.72393883,8.875712016,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
76,chil_D10-MAC1,chil,D10-MAC1,JU19,660875.9705,2167492.103,AEA_Custom_NLCD2016,4,15,3.847938144,0.955657492,0.018635321,-2.229208561,-2.051185861,-0.423748556,0.189718135,6.5429,7,1.12928611,4.975,9,5,8,8.652045157,8.6207741,0.559173192,7.637979635,9.826454075,7.783730991,9.610847204,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
77,chil_D10-VHC1,chil,D10-VHC1,JU19,659560.7019,2163776.262,AEA_Custom_NLCD2016,2,29,48.12758028,0.955657492,0.022649083,0.451485278,0.043281624,-0.423748556,0.329651452,4.0732,4,1.112369317,2,6,2,6,7.874042517,7.872694451,0.283903366,7.330744671,8.443699131,7.411030986,8.344702853,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
78,chil_J01-BBS1,chil,J01-BBS1,JU19,690771.4746,2124457.205,AEA_Custom_NLCD2016,3,25,46.03321879,2.226038288,0,-0.314427247,-0.055783585,0.45907717,-0.459972265,4.4999,4,0.958588483,3,6,3,6,7.635009272,7.632779487,0.326380121,7.012707949,8.287973991,7.106815248,8.178989596,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
79,chil_J01-NOR1,chil,J01-NOR1,JU19,690862.4992,2125863.885,AEA_Custom_NLCD2016,1,21,33.5969081,5.41228908,0,-1.080339773,-0.644032431,2.673298431,-0.459972265,3.2526,3,1.184961456,1,6,1,5,7.378418409,7.34645375,0.649331999,6.214704171,8.704714522,6.385468829,8.490771114,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
80,chil_J01-SEP1,chil,J01-SEP1,JU19,687911.2368,2130165.098,AEA_Custom_NLCD2016,1,29,84.40287356,3.820439351,0,0.451485278,1.759136105,1.5670743,-0.459972265,2.4464,2,0.977866383,1,4,1,4,5.634974392,5.60280941,0.555956689,4.637034867,6.826534256,4.783301137,6.599179602,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
81,chil_J01-SKP1,chil,J01-SKP1,JU19,686315.1417,2127606.551,AEA_Custom_NLCD2016,1,28,85.44310691,4.771447657,0,0.260007147,1.808340091,2.227958502,-0.459972265,2.4063,2,0.981588846,1,4,1,4,5.493291532,5.444364197,0.635252245,4.358083134,6.872126733,4.525271621,6.608432478,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
82,chil_J01-UIC1,chil,J01-UIC1,JU19,687647.3045,2126497.759,AEA_Custom_NLCD2016,0,28,83.73270169,3.817158126,0,0.260007147,1.727436364,1.564794078,-0.459972265,2.0742,2,1.106624065,0,4,0,4,5.660734106,5.62779679,0.553804823,4.665039952,6.849523587,4.811057117,6.623034553,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
83,chil_R02-DPG1,chil,R02-DPG1,JU19,683329.444,2125152.022,AEA_Custom_NLCD2016,1,28,65.82079265,3.180965105,0.004866877,0.260007147,0.880186718,1.122684462,-0.290296465,2.8298,3,1.063929112,1,5,1,5,6.576954257,6.559935707,0.453294983,5.734267418,7.505139259,5.85565626,7.352503155,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
84,chil_R02-FRP1,chil,R02-FRP1,JU19,680601.6468,2125060.422,AEA_Custom_NLCD2016,1,28,75.26850258,0.318369946,0,0.260007147,1.32707202,-0.866618791,-0.459972265,2.9238,3,1.118712971,1,5,1,5,6.584084108,6.568349635,0.366474926,5.899595425,7.335490712,6.002270423,7.202485829,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
85,chil_R03-AUP1,chil,R03-AUP1,JU19,677376.1291,2127698.049,AEA_Custom_NLCD2016,4,28,65.56815578,0,0,0.260007147,0.868236764,-1.087863617,-0.459972265,4.7214,5,0.768401642,4,6,4,6,7.096128632,7.081756293,0.358823476,6.424327859,7.823550856,6.526219293,7.711305645,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
86,chil_R03-CPG1,chil,R03-CPG1,JU19,677232.969,2126338.017,AEA_Custom_NLCD2016,4,28,61.46831087,0.955931555,0.012331517,0.260007147,0.674310357,-0.423558102,-0.030053821,5.0537,5,0.859354501,4,7,4,7,7.242757565,7.236893422,0.318848224,6.633016095,7.880566712,6.722857531,7.769534928,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
87,chil_R03-EUC1,chil,R03-EUC1,JU19,675712.1894,2125091.171,AEA_Custom_NLCD2016,3,28,64.80005737,0,0.001432665,0.260007147,0.831905008,-1.087863617,-0.41002472,4.4732,4,0.887784082,3,6,3,6,7.148822852,7.136039472,0.358127808,6.475102643,7.874649001,6.581004075,7.764326204,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
88,chil_R03-MAP1,chil,R03-MAP1,JU19,674709.8795,2125243.936,AEA_Custom_NLCD2016,2,28,66.76724138,0.31736964,0,0.260007147,0.924954607,-0.867313933,-0.459972265,3.572,4,1.020254915,2,6,2,5,6.969846446,6.95725794,0.34358,6.319827829,7.674060564,6.418931855,7.549857884,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
89,chil_R04-MMW0,chil,R04-MMW0,JU19,672531.4531,2123364.43,AEA_Custom_NLCD2016,2,28,42.90927304,1.272021879,0.089582141,0.260007147,-0.20354907,-0.203897453,2.663164526,4.217,4,1.137910578,2,6,2,6,7.387359775,7.371100576,0.537427698,6.36873561,8.474387554,6.512891181,8.296737233,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
90,chil_R04-MMW3,chil,R04-MMW3,JU19,672792.6699,2124595.148,AEA_Custom_NLCD2016,5,28,41.17368874,1.909672491,0.077055285,0.260007147,-0.285643792,0.239225087,2.226435911,5.9713,6,0.829786216,5,8,5,7,7.325746051,7.321341288,0.484776574,6.391173805,8.289435058,6.533460867,8.139434055,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
91,chil_R04-SCH1,chil,R04-SCH1,JU19,671161.0202,2123569.336,AEA_Custom_NLCD2016,4,28,64.6141055,0.636922391,0,0.260007147,0.823109315,-0.64524714,-0.459972265,4.6538,5,0.735526791,4,6,4,6,7.007833253,6.997131883,0.328379399,6.381624273,7.682668613,6.476187292,7.555747127,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
92,chil_R05-FMG1,chil,R05-FMG1,JU19,665943.552,2122287.271,AEA_Custom_NLCD2016,1,28,48.16967096,0.319009794,0,0.260007147,0.045272552,-0.866174141,-0.459972265,3.7367,4,1.217670474,2,6,2,6,7.915042558,7.907719266,0.33488242,7.266825043,8.588979724,7.367804132,8.469098724,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
93,chil_R05-GOC1,chil,R05-GOC1,JU19,668308.8095,2123537.625,AEA_Custom_NLCD2016,4,28,50.6663798,0,0,0.260007147,0.163369159,-1.087863617,-0.459972265,5.1507,5,0.929234017,4,7,4,7,7.855507936,7.846345886,0.360705191,7.161483919,8.581853656,7.266766396,8.461381464,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
94,chil_R06-OTB1,chil,R06-OTB1,JU19,660564.4725,2122306.704,AEA_Custom_NLCD2016,7,28,55.08311837,0.318187603,0.039232532,0.260007147,0.372284925,-0.866745506,0.90780664,7.4499,7,0.563135598,7,9,7,8,7.766556778,7.765784194,0.383147621,7.035881972,8.542956841,7.156323286,8.406085073,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
95,chil_R06-SLT2,chil,R06-SLT2,JU19,662081.2744,2124923.639,AEA_Custom_NLCD2016,9,28,43.1941497,0.636922391,0,0.260007147,-0.190074144,-0.64524714,-0.459972265,9.1075,9,0.320552687,9,10,9,10,8.079655981,8.074142962,0.321279406,7.463143383,8.721377133,7.559569906,8.610180733,Chicago,IL,2019,21,12,670625.3265,2126072.517,0.203738435,9.802253638,0.809068625,1780,,239,-0.59534849,-0.59714277,1.43752321,0.818354659,,,,,,,,,,,,,,,,,,,,,,,,
